date,netvalue(A),price(A),overload(A)(%),netvalue(B),price(B),overload(B)(%),basevalue,overload(overall)(%)
2015-01-05,1.006,0.852,-15.308,2.593,2.952,13.845,1.482,0
2015-01-06,1.006,0.848,-15.706,2.579,3.246,25.863,1.478,6.049
2015-01-07,1.006,0.842,-16.302,2.679,3.571,33.296,1.508,10.126
2015-01-08,1,0.839,-16.1,1,3.928,292.8,1,76.57
2015-01-09,1,0.839,-16.1,1.017,3.928,286.234,1.005,75.692
2015-01-12,1.001,0.9,-10.09,0.908,1.119,23.238,0.973,-0.75
2015-01-13,1.001,0.837,-16.384,0.904,1.231,36.173,0.972,-1.728
2015-01-14,1.001,0.838,-16.284,0.908,1.354,49.119,0.973,2.035
2015-01-15,1.001,0.842,-15.884,1.001,1.318,31.668,1.001,-1.618
2015-01-16,1.001,0.845,-15.584,1.041,1.45,39.289,1.013,1.333
2015-01-19,1.002,0.886,-11.577,0.795,1.305,64.151,0.94,7.628
2015-01-20,1.002,0.877,-12.475,0.839,1.175,40.048,0.953,1.406
2015-01-21,1.002,0.867,-13.473,0.942,1.258,33.546,0.984,0.03
2015-01-22,1.002,0.873,-12.874,0.975,1.238,26.974,0.994,-1.157
2015-01-23,1.002,0.886,-11.577,0.999,1.227,22.823,1.001,-1.269
2015-01-26,1.003,0.894,-10.867,0.91,1.176,29.231,0.975,0.369
2015-01-27,1.003,0.904,-9.87,0.84,1.07,27.381,0.954,-0.021
2015-01-28,1.003,0.91,-9.272,0.74,0.993,34.189,0.924,1.18
2015-01-29,1.003,0.909,-9.372,0.69,0.894,29.565,0.909,-0.495
2015-01-30,1.003,0.909,-9.372,0.66,0.927,40.455,0.9,1.6
2015-02-02,1.004,0.923,-8.068,0.514,0.834,62.257,0.857,4.586
2015-02-03,1.004,0.906,-9.761,0.574,0.866,50.871,0.875,2.171
2015-02-04,1.004,0.915,-8.865,0.551,0.78,41.561,0.868,0.749
2015-02-05,1.004,0.915,-8.865,0.537,0.743,38.361,0.864,-0.069
2015-02-06,1.004,0.922,-8.167,0.501,0.669,33.533,0.853,-0.809
2015-02-09,1.005,0.921,-8.358,0.525,0.68,29.524,0.861,-1.429
2015-02-10,1.005,0.915,-8.955,0.575,0.748,30.087,0.876,-1.267
2015-02-11,1.005,0.912,-9.254,0.578,0.818,41.522,0.877,0.775
2015-02-12,1.005,0.91,-9.453,0.605,0.85,40.496,0.885,0.791
2015-02-13,1.006,0.914,-9.145,0.626,0.91,45.367,0.892,2.332
2015-02-16,1.006,0.912,-9.344,0.636,0.877,37.893,0.895,0.726
2015-02-17,1.006,0.914,-9.145,0.649,0.848,30.663,0.899,-0.534
2015-02-25,1.007,0.917,-8.937,0.58,0.798,37.586,0.879,0.262
2015-02-26,1.008,0.911,-9.623,0.618,0.873,41.262,0.891,0.965
2015-02-27,1.008,0.911,-9.623,0.595,0.858,44.202,0.884,1.256
2015-03-02,1.008,0.905,-10.218,0.601,0.859,42.928,0.886,0.587
2015-03-03,1.008,0.906,-10.119,0.591,0.813,37.563,0.883,-0.555
2015-03-04,1.008,0.907,-10.02,0.575,0.808,40.522,0.878,-0.08
2015-03-05,1.009,0.909,-9.911,0.536,0.776,44.776,0.867,0.242
2015-03-06,1.009,0.91,-9.812,0.532,0.782,46.992,0.866,0.647
2015-03-09,1.009,0.906,-10.208,0.572,0.816,42.657,0.878,0.114
2015-03-10,1.009,0.907,-10.109,0.566,0.808,42.756,0.876,0.148
2015-03-11,1.01,0.907,-10.198,0.57,0.798,40,0.878,-0.421
2015-03-12,1.01,0.905,-10.396,0.62,0.83,33.871,0.893,-1.176
2015-03-13,1.01,0.909,-10,0.617,0.847,37.277,0.892,-0.179
2015-03-16,1.01,0.912,-9.703,0.69,0.903,30.87,0.914,-0.514
2015-03-17,1.01,0.911,-9.802,0.737,0.993,34.735,0.928,0.819
2015-03-18,1.011,0.907,-10.287,0.744,1.092,46.774,0.931,3.383
2015-03-19,1.011,0.906,-10.386,0.711,1.09,53.305,0.921,4.365
2015-03-20,1.011,0.896,-11.375,0.738,1.078,46.07,0.929,2.325
2015-03-23,1.011,0.895,-11.474,0.754,1.033,37.003,0.934,0.257
2015-03-24,1.012,0.888,-12.253,0.715,0.986,37.902,0.923,-0.607
2015-03-25,1.012,0.894,-11.66,0.645,0.95,47.287,0.902,0.976
2015-03-26,1.012,0.893,-11.759,0.602,0.973,61.628,0.889,3.15
2015-03-27,1.012,0.894,-11.66,0.609,0.972,59.606,0.891,2.963
2015-03-30,1.012,0.884,-12.648,0.645,1.005,55.814,0.902,2.029
2015-03-31,1.013,0.883,-12.833,0.61,0.937,53.607,0.892,0.807
2015-04-01,1.013,0.887,-12.438,0.656,0.925,41.006,0.906,-0.839
2015-04-02,1.013,0.893,-11.846,0.663,0.93,40.271,0.908,-0.43
2015-04-03,1.013,0.891,-12.043,0.69,0.963,39.565,0.916,-0.371
2015-04-07,1.014,0.888,-12.426,0.684,0.961,40.497,0.915,-0.557
2015-04-08,1.014,0.885,-12.722,0.637,0.916,43.799,0.901,-0.744
2015-04-09,1.014,0.9,-11.243,0.581,0.858,47.676,0.884,0.385
2015-04-10,1.014,0.893,-11.933,0.614,0.883,43.811,0.894,-0.447
2015-04-13,1.015,0.89,-12.315,0.635,0.898,41.417,0.901,-0.954
2015-04-14,1.015,0.891,-12.217,0.622,0.87,39.871,0.897,-1.371
2015-04-15,1.015,0.897,-11.626,0.598,0.85,42.14,0.89,-0.798
2015-04-16,1.015,0.898,-11.527,0.648,0.88,35.802,0.905,-1.37
2015-04-17,1.015,0.9,-11.33,0.725,0.968,33.517,0.928,-0.819
2015-04-20,1.016,0.908,-10.63,0.666,0.92,38.138,0.911,0.066
2015-04-21,1.016,0.904,-11.024,0.726,0.963,32.645,0.929,-0.786
2015-04-22,1.016,0.906,-10.827,0.903,1.059,17.276,0.982,-3.065
2015-04-23,1.016,0.909,-10.531,0.869,1.075,23.705,0.972,-1.358
2015-04-24,1.016,0.911,-10.335,0.846,1.048,23.877,0.965,-1.337
2015-04-27,1.017,0.914,-10.128,0.894,1.066,19.239,0.98,-2.082
2015-04-28,1.017,0.914,-10.128,0.787,1.019,29.479,0.948,-0.264
2015-04-29,1.017,0.915,-10.029,0.807,1.03,27.633,0.954,-0.472
2015-04-30,1.017,0.916,-9.931,0.824,1.036,25.728,0.959,-0.73
2015-05-04,1.018,0.915,-10.118,0.828,1.039,25.483,0.961,-0.916
2015-05-05,1.018,0.914,-10.216,0.705,0.945,34.043,0.924,-0.076
2015-05-06,1.018,0.909,-10.707,0.645,0.924,43.256,0.906,0.828
2015-05-07,1.018,0.905,-11.1,0.628,0.895,42.516,0.901,0.111
2015-05-08,1.019,0.908,-10.893,0.619,0.926,49.596,0.899,1.602
2015-05-11,1.019,0.907,-10.991,0.692,0.952,37.572,0.921,-0.054
2015-05-12,1.019,0.906,-11.089,0.782,1.003,28.261,0.948,-1.361
2015-05-13,1.019,0.91,-10.697,0.732,0.963,31.557,0.933,-0.761
2015-05-14,1.019,0.919,-9.814,0.786,0.995,26.59,0.949,-0.759
2015-05-15,1.02,0.923,-9.51,0.763,0.96,25.819,0.943,-0.944
2015-05-18,1.02,0.923,-9.51,0.773,0.951,23.027,0.946,-1.543
2015-05-19,1.02,0.924,-9.412,0.797,1.023,28.356,0.953,0.073
2015-05-20,1.02,0.919,-9.902,0.823,1.019,23.815,0.961,-1.249
2015-05-21,1.021,0.928,-9.109,0.918,1.056,15.033,0.99,-2.384
2015-05-22,1.021,0.94,-7.933,0.968,1.105,14.153,1.005,-1.542
2015-05-25,1.021,0.93,-8.913,1.138,1.216,6.854,1.056,-3.807
2015-05-26,1.021,0.933,-8.619,1.328,1.338,0.753,1.113,-5.256
2015-05-27,1.022,0.91,-10.959,1.302,1.472,13.057,1.106,-2.477
2015-05-28,1.022,0.912,-10.763,1.059,1.325,25.118,1.033,0.281
2015-05-29,1.022,0.9,-11.937,1.139,1.35,18.525,1.057,-2.081
2015-06-01,1.022,0.88,-13.894,1.505,1.485,-1.329,1.167,-9.04
2015-06-02,1.022,0.884,-13.503,1.495,1.634,9.298,1.164,-4.725
2015-06-03,1.023,0.91,-11.046,1.396,1.648,18.052,1.135,-0.317
2015-06-04,1.023,0.901,-11.926,1.383,1.688,22.054,1.131,0.539
2015-06-05,1.023,0.897,-12.317,1.373,1.657,20.685,1.128,-0.266
2015-06-08,1.023,0.909,-11.144,1.36,1.61,18.382,1.124,-0.418
2015-06-09,1.024,0.905,-11.621,1.344,1.556,15.774,1.12,-1.759
2015-06-10,1.024,0.906,-11.523,1.204,1.525,26.661,1.078,1.271
2015-06-11,1.024,0.899,-12.207,1.124,1.42,26.335,1.054,0.123
2015-06-12,1.024,0.892,-12.891,1.151,1.425,23.805,1.062,-0.951
2015-06-15,1.024,0.893,-12.793,1.124,1.342,19.395,1.054,-2.495
2015-06-16,1.025,0.895,-12.683,0.955,1.244,30.262,1.004,-0.428
2015-06-17,1.025,0.883,-13.854,0.938,1.367,45.736,0.999,2.923
2015-06-18,1.025,0.873,-14.829,0.788,1.264,60.406,0.954,3.805
2015-06-19,1.025,0.891,-13.073,0.598,1.21,102.341,0.897,10
2015-06-23,1.026,0.896,-12.671,0.586,1.166,98.976,0.894,9.284
2015-06-24,1.026,0.894,-12.865,0.656,1.067,62.652,0.915,3.377
2015-06-25,1.026,0.911,-11.209,0.546,0.96,75.824,0.882,4.955
2015-06-26,1.026,0.944,-7.992,0.253,0.864,241.502,0.794,15.869
2015-06-29,1,0.943,-5.7,1,0.778,-22.2,1,-10.65
2015-06-30,1,0.943,-5.7,1.13,0.778,-31.15,1.039,-14.004
2015-07-01,1,0.9,-10,1.02,1.243,21.863,1.006,-0.308
2015-07-02,1,0.81,-19,0.847,1.339,58.087,0.954,1.541
2015-07-03,1.001,0.817,-18.382,0.964,1.307,35.581,0.99,-2.626
2015-07-06,1.001,0.813,-18.781,1.021,1.42,39.079,1.007,-1.182
2015-07-07,1.001,0.839,-16.184,0.691,1.278,84.949,0.908,6.905
2015-07-08,1.001,0.791,-20.979,0.461,1.15,149.458,0.839,7.116
2015-07-09,1.002,0.817,-18.463,0.732,1.265,72.814,0.921,3.301
2015-07-10,1.002,0.815,-18.663,0.892,1.341,50.336,0.969,0.392
2015-07-13,1.002,0.831,-17.066,0.812,1.253,54.31,0.945,1.333
2015-07-14,1.002,0.86,-14.172,0.765,1.128,47.451,0.931,1.01
2015-07-15,1.002,0.877,-12.475,0.645,1.015,57.364,0.895,2.615
2015-07-16,1.003,0.89,-11.266,0.653,0.914,39.969,0.898,-0.089
2015-07-17,1.003,0.903,-9.97,0.743,1.002,34.859,0.925,0.832
2015-07-20,1.003,0.904,-9.87,0.82,1.015,23.78,0.948,-1.129
2015-07-21,1.003,0.905,-9.771,0.88,1.117,26.932,0.966,0.269
2015-07-22,1.004,0.886,-11.753,0.874,1.117,27.803,0.965,-1.005
2015-07-23,1.004,0.861,-14.243,0.994,1.229,23.642,1.001,-2.957
2015-07-24,1.004,0.873,-13.048,0.891,1.242,39.394,0.97,1.412
2015-07-27,1.004,0.898,-10.558,0.891,1.118,25.477,0.97,-0.629
